Date,VIX,M1,M2,VIX3M,VXX,SPX,VVIX,M1 Weight,M2 Weight,Weighted M1 M2,HV5,HV10,HV20,HV30,HV60,VXX Bias,VRP,VIX GEX
2017-10-17 16:33:01,10.3,10.38,11.7,12.05,139.28,2559.36,,0.0,1.0,11.7,2.28,3.54,3.62,4.32,6.77,-1.0,-3.0,
2017-10-16 16:33:01,9.92,10.3,11.68,11.94,138.8,2557.64,,0.05,0.95,11.61,2.54,3.59,3.62,5.04,6.77,-1.0,-3.0,
2017-10-13 16:33:01,9.61,10.3,11.85,11.98,141.36,2553.17,,0.1,0.9,11.69,3.08,3.84,3.61,5.04,6.77,-1.0,-3.0,
2017-10-12 16:33:01,9.94,10.58,12.07,12.26,143.88,2550.93,,0.15,0.85,11.85,3.16,4.01,3.62,5.21,6.77,-1.0,-3.0,
2017-10-11 16:33:01,9.85,10.8,12.18,12.24,144.92,2555.24,,0.2,0.8,11.9,4.76,3.57,3.57,5.22,6.83,-1.0,-3.0,
2017-10-10 16:33:01,10.08,10.94,12.3,12.47,148.04,2550.64,,0.25,0.75,11.96,4.74,3.74,3.56,5.23,6.83,-1.0,-3.0,
2017-10-09 16:33:01,10.32,11.1,12.6,12.73,151.56,2544.73,,0.3,0.7,12.15,4.73,3.87,3.63,5.23,6.82,-1.0,-3.0,
2017-10-06 16:33:02,9.64,10.85,12.5,12.44,148.32,2549.33,,0.35,0.65,11.92,4.11,3.98,4.83,5.14,6.85,-1.0,-3.0,
2017-10-05 16:33:01,9.18,10.8,12.45,12.18,148.28,2552.07,,0.4,0.6,11.79,2.74,3.71,4.87,5.19,6.85,-1.0,-3.0,
2017-10-04 16:37:42,9.63,11.35,12.8,12.38,153.28,2537.74,,0.45,0.55,12.15,2.08,3.88,4.68,5.22,6.9,-1.0,-3.0,
2017-10-03 16:33:01,9.51,11.4,12.75,12.31,153.0,2534.58,,0.5,0.5,12.08,2.01,3.89,4.71,5.81,6.91,-1.0,-3.0,
2017-10-02 16:33:02,9.45,11.35,12.7,12.36,153.56,2529.12,,0.55,0.45,11.96,2.9,3.84,5.71,5.8,6.9,-1.0,-3.0,
2017-09-29 16:33:02,9.51,11.7,13.0,12.49,156.76,2519.36,,0.6,0.4,12.22,4.14,3.51,5.63,5.82,6.97,-1.0,-3.0,
2017-09-28 16:33:01,9.55,11.9,13.1,12.76,159.64,2510.06,,0.65,0.35,12.32,3.6,3.19,5.8,7.5,7.25,-1.0,-3.0,
2017-09-27 16:33:02,9.87,12.19,13.26,12.91,161.88,2507.04,,0.7,0.3,12.51,4.42,3.28,5.93,7.5,7.25,-0.5,-3.0,
2017-09-26 16:33:02,10.17,12.25,13.27,13.02,163.08,2496.84,,0.75,0.25,12.51,2.69,2.56,5.84,7.43,7.22,-0.5,-3.0,
2017-09-25 16:33:02,10.21,12.4,13.35,13.06,165.12,2496.66,,0.8,0.2,12.59,2.98,3.07,5.83,7.93,7.22,-0.5,-3.0,
2017-09-22 16:33:01,9.59,12.45,13.4,12.85,165.0,2502.22,,0.85,0.15,12.59,2.87,5.78,5.7,7.89,7.44,-0.1,-3.0,
2017-09-21 16:33:01,9.67,12.35,13.26,12.66,163.84,2500.6,,0.9,0.1,12.44,3.13,5.98,5.82,9.06,7.64,-0.1,-3.0,
2017-09-20 16:33:02,9.78,12.3,13.18,12.66,163.92,2508.24,,0.95,0.05,12.34,1.85,5.55,5.87,9.0,7.81,-1.0,-3.0,
2017-09-19 16:33:01,10.18,10.82,12.4,12.73,163.64,2506.65,,0.0,1.0,12.4,1.84,5.55,6.64,9.04,7.81,-1.0,-2.0,
2017-09-18 16:33:01,10.15,10.69,12.42,12.69,164.0,2503.87,,0.042,0.958,12.35,2.61,7.36,6.64,9.05,7.81,-1.0,-2.0,
2017-09-15 16:33:01,10.17,11.1,12.9,12.96,171.2,2500.23,,0.083,0.917,12.75,7.26,7.37,6.75,9.05,7.81,-1.0,-1.0,
2017-09-14 16:33:01,10.44,11.45,13.05,13.16,174.4,2495.62,,0.125,0.875,12.85,8.0,7.71,9.0,9.07,7.81,-1.0,-1.0,
2017-09-13 16:33:01,10.5,11.5,12.92,13.23,172.04,2498.37,,0.167,0.833,12.68,7.77,7.7,8.99,9.06,7.94,-1.0,-1.0,
2017-09-12 16:33:01,10.58,11.85,13.35,13.56,178.2,2496.48,,0.208,0.792,13.04,7.59,7.7,9.0,9.08,8.1,-1.0,-1.0,
2017-09-11 16:33:00,10.73,12.08,13.68,13.86,183.16,2488.11,,0.25,0.75,13.28,10.71,7.7,9.55,9.04,8.08,-1.0,-1.0,
2017-09-08 16:33:01,12.12,13.25,14.34,14.69,194.08,2461.43,,0.292,0.708,14.02,6.65,5.87,8.82,8.47,7.8,-1.0,-2.0,
2017-09-07 16:33:01,11.55,12.85,14.05,14.32,189.44,2465.1,,0.333,0.667,13.65,8.02,5.94,10.29,8.47,7.79,-1.0,-2.0,
2017-09-06 16:33:02,11.63,13.15,14.2,14.4,190.32,2465.54,,0.375,0.625,13.81,8.43,6.32,10.29,8.47,7.84,-1.0,-2.0,
2017-09-05 16:33:01,12.23,13.19,14.02,14.58,194.76,2457.85,,0.417,0.583,13.67,8.32,7.84,10.25,8.46,7.82,-1.0,-2.0,
2017-09-01 16:33:01,10.13,12.6,13.75,13.59,184.68,2476.55,,0.458,0.542,13.22,3.72,6.14,9.91,8.16,7.66,-1.0,-2.0,
2017-08-31 16:33:02,10.59,12.6,13.7,13.8,185.28,2471.65,,0.5,0.5,13.15,3.76,6.44,9.91,8.14,7.65,-1.0,-2.0,
2017-08-30 16:33:01,11.22,13.15,14.08,14.14,190.6,2457.59,,0.542,0.458,13.58,3.84,10.31,9.7,7.96,7.57,-1.0,-2.0,
2017-08-29 16:33:02,11.7,13.2,14.0,14.12,191.48,2446.3,,0.583,0.417,13.53,3.45,9.99,9.53,8.01,7.54,-1.0,-1.0,
2017-08-28 16:33:01,11.32,13.05,13.92,14.01,189.2,2444.13,,0.625,0.375,13.38,8.31,9.96,9.57,8.01,7.54,-1.0,-1.0,
2017-08-25 16:33:01,11.28,13.09,14.01,13.99,190.72,2443.05,,0.667,0.333,13.4,8.27,11.37,9.57,8.0,7.58,-1.0,-0.5,
2017-08-24 16:33:01,12.23,13.4,14.13,14.39,196.2,2438.97,,0.708,0.292,13.61,8.57,11.35,9.53,8.11,7.73,0.1,0.5,
2017-08-23 16:33:01,12.25,13.6,14.25,14.33,190.96,2444.04,,0.75,0.25,13.76,14.5,13.51,9.52,8.11,7.71,0.5,1.0,
2017-08-22 16:33:02,11.35,12.95,13.65,13.63,47.36,2452.51,,0.792,0.208,13.1,14.58,13.45,9.47,8.3,7.68,0.1,1.0,
2017-08-21 16:33:01,13.19,14.1,14.6,14.99,51.08,2428.37,,0.833,0.167,14.18,11.18,12.04,8.75,7.8,7.41,0.5,-0.5,
2017-08-18 16:33:01,14.26,14.97,15.13,15.65,53.2,2425.55,,0.875,0.125,14.99,14.52,12.07,8.71,7.8,7.46,1.0,-0.1,
2017-08-17 16:33:01,15.55,14.92,15.0,16.14,54.64,2430.01,,0.917,0.083,14.93,14.61,12.23,8.71,7.99,7.47,1.0,-0.5,
2017-08-16 16:33:00,11.74,13.1,13.75,13.58,47.0,2468.11,,0.958,0.042,13.13,14.04,9.61,6.81,7.11,6.72,0.5,-1.0,
2017-08-15 16:33:01,12.04,12.32,13.2,13.9,47.32,2464.61,,0.0,1.0,13.2,13.95,9.57,7.07,7.11,6.79,-0.1,-1.0,
2017-08-14 16:33:01,12.33,12.5,13.2,13.92,47.68,2465.84,,0.05,0.95,13.17,13.99,9.68,7.07,7.12,6.9,0.1,-2.0,
2017-08-11 16:33:01,15.51,15.4,15.3,16.39,54.64,2441.32,,0.1,0.9,15.31,10.62,7.84,6.03,6.55,6.66,1.0,-3.0,
2017-08-10 16:33:01,16.04,15.55,15.2,16.21,53.16,2438.21,,0.15,0.85,15.25,10.77,7.71,6.27,7.03,7.69,1.0,-3.0,
2017-08-09 16:33:03,11.11,11.71,13.09,13.49,46.8,2474.02,,0.2,0.8,12.81,3.22,2.69,3.31,6.03,7.05,-1.0,-3.0,
2017-08-08 16:33:01,10.96,11.55,12.9,13.2,45.64,2474.92,,0.25,0.75,12.56,3.27,2.7,4.04,6.55,7.1,-1.0,-3.0,
2017-08-07 16:33:01,9.93,11.1,12.55,12.66,44.36,2480.91,,0.3,0.7,12.12,2.92,2.74,3.9,6.49,7.09,-1.0,-3.0,
2017-08-04 16:33:01,10.03,11.3,12.75,12.75,44.76,2476.83,,0.35,0.65,12.24,2.99,2.72,3.89,6.49,7.11,-1.0,-3.0,
2017-08-03 16:33:01,10.44,11.35,12.7,12.74,45.08,2472.16,,0.4,0.6,12.16,2.83,2.56,4.32,6.49,7.1,-1.0,-3.0,
2017-08-02 16:33:01,10.28,11.3,12.6,12.56,44.52,2477.57,,0.45,0.55,12.02,2.41,2.26,5.65,6.45,7.09,-1.0,-3.0,
2017-08-01 16:33:01,10.09,11.25,12.4,12.4,44.2,2476.35,,0.5,0.5,11.83,2.38,3.47,5.65,6.78,7.09,-1.0,-3.0,
2017-07-31 16:33:01,10.26,11.25,12.47,12.47,44.92,2470.3,,0.55,0.45,11.8,2.71,3.34,5.65,7.15,7.12,-1.0,-3.0,
2017-07-28 16:33:01,10.29,11.35,12.63,12.58,45.16,2472.1,,0.6,0.4,11.86,2.73,3.29,5.61,7.14,7.11,-1.0,-3.0,
2017-07-27 16:33:01,10.11,11.45,12.62,12.42,44.68,2475.42,,0.65,0.35,11.86,2.52,3.7,6.55,7.16,7.11,-1.0,-3.0,
2017-07-26 16:33:01,9.6,11.3,12.64,12.11,11.1,2477.83,,0.7,0.3,11.7,2.34,3.51,7.1,7.16,7.11,-1.0,-3.0,
2017-07-25 16:33:01,9.43,11.15,12.56,12.05,11.06,2477.08,,0.75,0.25,11.5,4.27,4.5,7.84,7.25,7.11,-1.0,-2.0,
2017-07-24 16:33:01,9.43,11.32,12.53,12.01,11.01,2470.63,,0.8,0.2,11.56,4.06,4.7,7.8,7.24,7.11,-1.0,-2.0,
2017-07-21 16:33:01,9.36,11.4,12.65,12.06,11.2,2472.54,,0.85,0.15,11.59,3.9,4.52,7.78,7.24,7.11,-1.0,-2.0,
2017-07-20 16:33:01,9.58,11.48,12.71,12.04,11.34,2473.45,,0.9,0.1,11.6,4.35,4.82,7.79,7.23,7.11,-1.0,-2.0,
2017-07-19 16:33:01,9.79,11.55,12.71,12.0,11.44,2473.83,,0.95,0.05,11.61,3.89,7.68,7.79,7.23,7.19,-1.0,-2.0,
2017-07-18 16:33:01,9.89,10.15,11.75,12.25,11.54,2460.61,,0.0,1.0,11.75,4.89,7.4,8.02,7.15,7.43,-1.0,-1.0,
2017-07-17 16:33:01,9.82,10.3,11.91,12.28,11.7,2459.14,,0.053,0.947,11.82,5.37,7.4,8.52,7.17,7.47,-1.0,-1.0,
2017-07-14 16:33:02,9.51,10.56,12.04,12.23,12.01,2459.27,,0.105,0.895,11.88,5.1,7.35,8.52,7.23,7.6,-1.0,-1.0,
2017-07-13 16:33:01,9.9,11.1,12.37,12.55,12.23,2447.83,,0.158,0.842,12.17,5.61,8.7,8.43,7.43,7.57,-1.0,-1.0,
2017-07-12 16:33:02,10.3,11.55,12.4,12.78,12.39,2443.25,,0.211,0.789,12.22,10.65,9.69,8.41,7.42,7.6,-1.0,-0.5,
2017-07-11 16:33:01,10.89,12.15,12.66,13.16,12.71,2425.53,,0.263,0.737,12.53,9.14,9.96,8.15,7.14,7.66,0.5,-1.0,
2017-07-10 16:33:01,11.11,12.2,12.85,13.35,12.76,2427.43,,0.316,0.684,12.64,9.29,9.97,8.15,7.14,7.8,0.1,-1.0,
2017-07-07 16:33:01,11.19,12.56,13.08,13.52,13.08,2425.18,,0.368,0.632,12.89,9.33,10.0,8.15,7.24,7.85,0.5,-1.0,
2017-07-06 16:33:01,12.54,13.05,13.42,14.11,13.57,2409.75,,0.421,0.579,13.26,9.39,9.27,7.77,7.04,7.77,1.0,-1.0,
2017-07-05 16:33:01,11.07,12.33,12.93,13.31,12.91,2432.54,,0.474,0.526,12.65,9.89,8.02,7.04,6.44,7.49,0.5,-0.1,
2017-07-03 13:33:01,11.22,12.55,13.0,13.31,12.9,2429.01,,0.526,0.474,12.76,11.8,8.58,7.09,6.57,7.5,0.5,-0.1,
2017-06-30 16:33:01,11.18,12.3,12.7,13.14,12.76,2423.41,,0.579,0.421,12.47,11.55,9.68,7.04,6.8,7.49,1.0,-1.0,
2017-06-29 16:33:01,11.44,12.0,12.64,13.15,12.93,2419.7,,0.632,0.368,12.24,11.57,9.63,7.16,6.85,7.53,0.1,-1.0,
2017-06-28 16:33:01,10.03,11.7,12.5,12.4,12.33,2440.69,,0.684,0.316,11.95,9.56,8.61,6.95,8.39,7.29,-0.1,-1.0,
2017-06-27 16:33:01,11.06,12.05,12.65,12.96,12.67,2419.38,,0.737,0.263,12.21,6.06,7.12,6.24,8.03,7.1,0.5,-1.0,
2017-06-26 16:33:00,9.9,11.6,12.35,12.27,12.27,2439.07,,0.789,0.211,11.76,5.09,6.3,5.47,7.73,6.9,-0.1,-1.0,
2017-06-23 16:33:01,10.02,11.9,12.63,12.36,12.54,2438.3,,0.842,0.158,12.02,8.55,6.34,5.47,7.75,6.91,0.1,-1.0,
2017-06-22 16:33:01,10.48,11.99,12.72,12.62,12.66,2434.5,,0.895,0.105,12.07,8.49,6.31,5.63,7.79,6.91,0.1,-1.0,
2017-06-21 16:33:01,10.75,12.2,12.81,12.76,12.79,2435.61,,0.947,0.053,12.23,8.66,6.3,5.65,7.78,7.04,0.5,-2.0,
2017-06-20 16:33:01,10.86,11.15,12.1,12.69,12.91,2437.03,,0.0,1.0,12.1,8.67,6.33,5.64,7.79,7.05,-1.0,-2.0,
2017-06-19 16:33:01,10.37,10.9,12.15,12.4,12.58,2453.46,,0.042,0.958,12.1,6.9,5.34,5.06,7.48,6.89,-1.0,-3.0,
2017-06-16 16:33:01,10.38,11.32,12.34,12.71,12.99,2433.15,,0.083,0.917,12.26,4.13,3.31,4.82,7.21,6.71,-1.0,-3.0,
2017-06-15 16:33:01,10.9,11.55,12.43,12.91,13.09,2432.46,,0.125,0.875,12.32,4.18,3.86,4.87,7.21,6.72,-1.0,-3.0,
2017-06-14 16:33:01,10.64,11.48,12.3,12.77,12.92,2437.92,,0.167,0.833,12.16,3.74,5.14,8.48,7.18,7.21,-0.1,-3.0,
2017-06-13 16:33:00,10.42,11.45,12.25,12.73,12.99,2440.35,,0.208,0.792,12.08,3.58,5.09,8.48,7.17,7.22,-0.1,-3.0,
2017-06-12 16:33:01,11.46,11.88,12.68,13.3,13.46,2429.39,,0.25,0.75,12.48,2.59,4.83,8.5,7.09,7.18,-0.1,-3.0,
2017-06-09 16:33:01,10.7,11.73,12.55,12.96,13.31,2431.77,,0.292,0.708,12.31,2.62,4.76,8.51,7.11,7.19,-0.1,-3.0,
2017-06-08 16:33:01,10.16,11.6,12.51,12.76,13.13,2433.79,,0.333,0.667,12.21,3.98,5.01,8.56,7.1,7.37,-1.0,-2.0,
2017-06-07 16:33:01,10.39,11.89,12.72,13.09,13.4,2433.14,,0.375,0.625,12.41,6.52,5.02,8.56,7.1,7.41,-0.1,-2.0,
2017-06-06 16:33:01,10.45,11.95,12.85,13.08,13.56,2429.33,,0.417,0.583,12.47,6.72,5.02,8.58,7.28,7.41,-1.0,-2.0,
2017-06-05 16:33:01,10.07,11.79,12.61,12.85,13.28,2436.1,,0.458,0.542,12.23,6.17,4.72,8.48,7.75,7.4,-0.1,-2.0,
2017-06-02 16:33:02,9.75,11.64,12.52,12.46,13.21,2439.07,,0.5,0.5,12.08,5.81,4.78,8.53,7.81,7.39,-1.0,-2.0,
2017-06-01 16:33:01,9.89,11.63,12.4,12.42,13.18,2430.06,,0.542,0.458,11.98,5.96,4.78,8.47,8.0,7.38,-0.1,-2.0,
2017-05-31 16:33:02,10.41,11.8,12.7,12.63,13.48,2411.8,,0.583,0.417,12.18,3.67,11.18,8.12,7.82,7.26,-1.0,-2.0,
2017-05-30 16:33:01,10.38,11.83,12.73,12.74,13.39,2412.91,,0.625,0.375,12.17,3.39,11.19,8.11,7.89,7.3,-1.0,-2.0,
2017-05-26 16:33:02,9.81,11.95,12.93,12.44,13.46,2415.82,,0.667,0.333,12.28,3.14,11.34,8.1,8.17,7.29,-1.0,-1.0,
2017-05-25 16:33:01,9.99,12.05,13.03,12.51,13.7,2415.07,,0.708,0.292,12.34,3.22,11.41,8.15,8.49,7.4,-1.0,-1.0,
2017-05-24 16:33:00,10.02,11.96,13.0,12.59,13.58,2404.39,,0.75,0.25,12.22,3.22,11.32,8.02,8.54,7.86,-1.0,0.1,
2017-05-23 16:33:00,10.72,12.35,13.31,12.9,13.96,2398.42,,0.792,0.208,12.55,16.29,11.27,7.99,8.54,7.87,-0.5,1.0,
2017-05-22 16:33:01,10.93,12.2,13.15,12.96,13.98,2394.02,,0.833,0.167,12.36,16.2,11.23,8.24,8.53,7.86,-0.5,1.0,
2017-05-19 16:33:01,12.04,12.75,13.45,13.49,14.64,2381.73,,0.875,0.125,12.84,16.11,10.83,8.88,8.43,7.8,0.1,-1.0,
2017-05-18 16:33:01,14.66,14.25,14.6,14.97,15.74,2365.72,,0.917,0.083,14.28,14.69,10.38,8.67,8.22,7.67,1.0,-2.0,
2017-05-17 16:33:01,15.59,14.23,14.62,15.6,16.1,2357.03,,0.958,0.042,14.25,13.71,10.1,8.98,8.2,7.64,1.0,-3.0,
2017-05-16 16:33:00,10.65,11.12,12.08,12.65,13.6,2400.67,,0.0,1.0,12.08,4.45,3.75,5.79,6.13,6.74,-1.0,-3.0,
2017-05-15 16:33:01,10.42,10.9,12.25,12.78,13.79,2402.32,,0.05,0.95,12.18,4.49,3.71,5.94,6.16,6.75,-1.0,-3.0,
2017-05-12 16:33:01,10.4,11.25,12.4,12.97,14.04,2390.9,,0.1,0.9,12.29,2.06,2.98,6.39,6.07,6.69,-1.0,-3.0,
2017-05-11 16:33:01,10.6,11.43,12.6,13.01,14.08,2394.44,,0.15,0.85,12.42,3.81,3.05,6.95,6.09,6.75,-1.0,-3.0,
2017-05-10 16:33:01,10.21,11.5,12.47,12.91,14.1,2399.63,,0.2,0.8,12.28,3.05,2.74,7.07,6.04,6.76,-1.0,-3.0,
2017-05-09 16:33:01,9.96,11.45,12.4,12.71,14.05,2396.92,,0.25,0.75,12.16,3.43,2.76,7.12,6.35,6.83,-1.0,-3.0,
2017-05-08 16:33:01,9.77,11.4,12.47,12.59,14.09,2399.38,,0.3,0.7,12.15,3.18,3.87,7.09,6.35,6.85,-1.0,-3.0,
2017-05-05 16:33:01,10.57,11.8,12.66,12.85,14.45,2399.29,,0.35,0.65,12.36,3.1,6.16,7.11,6.36,6.93,-1.0,-3.0,
2017-05-04 16:33:01,10.46,11.7,12.66,12.83,14.37,2389.52,,0.4,0.6,12.28,2.51,6.55,7.02,6.3,6.9,-1.0,-3.0,
2017-05-03 16:33:02,10.68,12.08,12.97,13.09,14.78,2388.13,,0.45,0.55,12.57,2.51,7.21,7.15,6.31,6.9,-1.0,-3.0,
2017-05-02 16:33:01,10.59,11.8,12.78,12.83,14.46,2391.17,,0.5,0.5,12.29,2.29,7.26,7.12,7.34,6.91,-1.0,-2.0,
2017-05-01 16:33:01,10.11,11.82,12.64,12.63,14.45,2388.33,,0.55,0.45,12.19,4.84,7.68,7.16,7.37,7.04,-1.0,-1.0,
2017-04-28 16:33:01,10.82,12.2,13.1,12.93,15.01,2384.2,,0.6,0.4,12.56,8.42,8.43,7.22,7.36,7.04,-1.0,-1.0,
2017-04-27 16:33:01,10.36,12.4,13.1,12.8,15.01,2388.77,,0.65,0.35,12.65,8.85,9.43,7.22,7.36,7.02,-1.0,-1.0,
2017-04-26 16:33:01,10.85,12.4,13.21,12.98,15.15,2387.45,,0.7,0.3,12.64,9.14,9.84,7.22,7.74,7.02,-1.0,-1.0,
2017-04-25 16:33:01,10.76,12.4,13.09,12.85,15.03,2388.61,,0.75,0.25,12.57,9.56,9.9,7.58,7.82,7.16,-1.0,-1.0,
2017-04-24 16:33:01,10.84,12.68,13.3,12.9,15.37,2374.15,,0.8,0.2,12.8,10.39,9.54,7.37,7.62,7.07,-1.0,-2.0,
2017-04-21 16:33:01,14.63,14.3,14.24,14.75,17.2,2348.69,,0.85,0.15000000000000002,14.29,9.3,7.75,6.33,6.98,6.75,-0.1,-3.0,
2017-04-20 16:33:00,14.15,14.32,14.34,14.53,17.16,2355.84,,0.9,0.1,14.32,10.79,7.67,6.24,6.93,6.89,-0.1,-3.0,
2017-04-19 16:33:01,14.93,14.58,14.53,15.08,17.61,2338.17,,0.95,0.05,14.58,9.3,6.56,5.64,6.56,6.85,1.0,-3.0,
2017-04-18 16:33:01,14.42,14.7,14.32,14.76,17.21,2342.19,,0.0,1.0,14.32,9.29,6.58,7.12,6.59,6.86,1.0,-3.0,
2017-04-17 16:33:02,14.66,15.07,14.3,14.86,17.36,2349.01,,0.053,0.947,14.34,9.24,6.49,7.09,6.61,6.85,1.0,-3.0,
2017-04-13 16:33:01,15.96,16.3,15.2,15.75,18.26,2328.95,,0.105,0.895,15.32,4.66,4.02,6.2,6.03,6.7,1.0,-3.0,
2017-04-12 16:33:01,15.77,16.3,14.95,15.28,17.92,2344.93,,0.158,0.842,15.16,3.44,3.45,5.83,5.96,6.53,1.0,-3.0,
2017-04-11 16:33:01,15.07,16.0,14.53,15.16,17.84,2353.78,,0.211,0.789,14.84,3.06,3.07,6.57,7.2,6.51,1.0,-3.0,
2017-04-10 16:33:01,14.05,15.05,14.33,14.58,17.07,2357.16,,0.263,0.737,14.52,3.03,4.76,6.65,7.23,6.5,1.0,-3.0,
2017-04-07 16:33:01,12.87,14.05,13.86,14.06,16.45,2355.54,,0.316,0.684,13.92,3.07,4.83,6.65,7.23,6.53,1.0,-3.0,
2017-04-06 16:33:01,12.39,13.6,13.55,13.66,15.89,2357.49,,0.368,0.632,13.57,3.31,4.83,6.77,7.24,6.54,1.0,-3.0,
2017-04-05 16:33:01,12.89,13.9,13.85,14.12,16.17,2352.95,,0.421,0.579,13.87,3.87,4.83,6.74,7.22,6.53,1.0,-3.0,
2017-04-04 16:33:01,11.79,13.24,13.37,13.37,15.68,2360.16,,0.474,0.526,13.31,3.34,4.51,6.7,7.17,6.54,1.0,-3.0,
2017-04-03 16:33:01,12.38,13.48,13.58,13.67,15.85,2358.84,,0.526,0.474,13.53,6.14,7.98,6.76,7.39,6.57,1.0,-3.0,
2017-03-31 16:33:01,12.37,13.28,13.58,13.6,15.79,2362.72,,0.579,0.421,13.41,5.96,8.0,6.83,7.39,6.56,1.0,-3.0,
2017-03-30 16:33:01,11.54,12.82,13.35,13.37,15.52,2368.06,,0.632,0.368,13.02,5.41,7.95,6.8,7.35,6.61,0.5,-2.0,
2017-03-29 16:33:01,11.42,12.94,13.5,13.43,15.45,2361.13,,0.684,0.316,13.12,5.68,7.73,6.97,7.44,6.78,0.5,-2.0,
2017-03-28 16:33:01,11.53,12.92,13.56,13.68,15.54,2358.57,,0.737,0.263,13.09,5.71,9.04,8.64,7.52,6.88,0.5,-2.0,
2017-03-27 16:33:01,12.5,13.6,14.05,14.23,16.44,2341.59,,0.789,0.211,13.69,8.85,8.08,8.22,7.38,6.74,1.0,-2.0,
2017-03-24 16:33:00,12.96,13.95,14.35,14.55,16.77,2343.98,,0.842,0.158,14.01,8.76,8.12,8.24,7.42,6.99,1.0,-2.0,
2017-03-23 16:33:01,13.12,14.3,14.77,14.91,17.08,2345.96,,0.895,0.105,14.35,8.69,8.43,8.27,7.57,6.99,1.0,-2.0,
2017-03-22 17:41:29,12.81,13.92,14.58,14.68,16.49,2348.45,,0.947,0.053,13.95,8.63,8.47,8.27,7.55,6.98,0.5,-1.0,
2017-03-21 16:33:01,12.47,12.18,13.77,14.62,16.4,2344.02,,0.0,1.0,13.77,11.68,8.38,8.23,7.54,7.0,-1.0,-1.0,
2017-03-20 16:33:01,11.34,11.63,13.17,13.9,15.81,2373.47,,0.042,0.958,13.11,7.55,5.69,7.22,6.5,6.49,-1.0,-2.0,
2017-03-17 16:33:01,11.28,11.8,13.25,13.92,15.81,2378.25,,0.083,0.917,13.13,7.33,5.85,7.17,6.67,6.49,-1.0,-2.0,
2017-03-16 16:33:02,11.21,11.94,13.3,13.78,16.0,2381.38,,0.125,0.875,13.13,7.35,5.83,7.16,6.63,6.48,-1.0,-3.0,
2017-03-15 17:07:25,11.63,12.27,13.71,14.2,16.34,2385.26,,0.167,0.833,13.47,6.91,6.51,7.26,6.57,6.48,-1.0,-3.0,
2017-03-14 16:33:01,12.3,12.63,14.08,14.63,16.96,2365.45,,0.208,0.792,13.78,4.22,8.7,6.82,6.27,6.32,-1.0,-3.0,
2017-03-13 16:33:01,11.35,12.13,13.85,14.36,16.67,2373.47,,0.25,0.75,13.42,3.99,8.62,6.81,6.48,6.53,-1.0,-3.0,
2017-03-10 16:33:01,11.66,12.55,14.15,14.38,17.01,2372.6,,0.292,0.708,13.68,4.51,8.63,6.85,6.51,6.63,-1.0,-2.0,
2017-03-09 16:33:01,12.3,12.78,14.42,14.78,17.26,2364.87,,0.333,0.667,13.87,3.09,8.5,7.0,6.49,6.62,-1.0,-2.0,
2017-03-08 16:33:01,11.86,12.7,14.45,14.54,17.31,2362.98,,0.375,0.625,13.79,3.64,8.49,7.0,6.8,6.71,-1.0,-1.0,
2017-03-07 16:33:01,11.45,12.61,14.44,14.41,17.21,2368.39,,0.417,0.583,13.68,12.33,8.42,6.88,6.89,6.68,-1.0,-1.0,
2017-03-06 16:33:01,11.24,12.6,14.43,14.34,17.21,2375.31,,0.458,0.542,13.59,12.28,8.72,6.81,6.88,7.09,-1.0,-1.0,
2017-03-03 16:33:01,10.96,12.85,14.58,14.26,17.54,2383.12,,0.5,0.5,13.72,11.81,8.38,6.83,6.75,7.04,-1.0,-1.0,
2017-03-02 16:33:01,11.81,13.28,15.07,14.77,18.06,2381.92,,0.542,0.458,14.1,11.79,8.46,6.82,6.92,7.1,-1.0,-2.0,
2017-03-01 16:33:01,12.54,13.34,15.12,14.86,18.05,2395.96,,0.583,0.417,14.08,10.0,7.55,6.17,6.54,6.94,-1.0,-3.0,
2017-02-28 16:33:01,12.92,13.54,15.39,15.28,18.42,2363.64,,0.625,0.375,14.23,2.66,4.44,4.65,5.64,6.53,-1.0,-3.0,
2017-02-27 16:33:01,12.09,13.3,15.1,14.91,17.98,2369.73,,0.667,0.333,13.9,4.3,4.16,5.2,5.52,6.53,-1.0,-3.0,
2017-02-24 16:33:01,11.47,13.35,15.25,14.76,18.09,2367.34,,0.708,0.292,13.9,4.27,4.13,5.27,5.61,6.53,-1.0,-3.0,
2017-02-23 16:33:01,11.71,13.5,15.21,14.74,18.28,2363.81,,0.75,0.25,13.93,4.67,4.38,5.33,5.63,6.66,-1.0,-3.0,
2017-02-22 16:33:01,11.74,13.15,14.63,14.39,17.84,2362.82,,0.792,0.208,13.46,5.25,4.33,5.8,5.64,6.69,-1.0,-3.0,
2017-02-21 16:33:01,11.57,13.2,14.56,14.04,17.76,2365.38,,0.833,0.167,13.43,4.44,4.03,5.93,5.77,6.67,-1.0,-3.0,
2017-02-17 16:33:01,11.49,13.02,14.34,13.72,17.54,2351.16,,0.875,0.125,13.19,4.14,4.43,5.99,5.63,6.6,-1.0,-3.0,
2017-02-16 16:33:01,11.76,12.95,14.25,13.63,17.5,2347.22,,0.917,0.083,13.06,3.97,5.05,6.01,5.66,6.72,-1.0,-3.0,
2017-02-15 16:33:01,11.97,12.84,14.15,13.41,17.41,2349.25,,0.958,0.042,12.9,1.45,4.79,6.25,5.77,6.75,-1.0,-3.0,
